student_id,first_name,last_name,department,student_year,section,email
S17ME026,Reyansh,Iyer,MECH,4,A,reyansh.iyer@example.com
S17ME027,Reyansh,Kumar,MECH,4,A,reyansh.kumar@example.com
S17ME028,Arjun,Menon,MECH,4,A,arjun.menon@example.com
S17ME029,Tara,Chopra,MECH,4,A,tara.chopra@example.com
S17ME030,Ira,Desai,MECH,4,A,ira.desai@example.com
S17ME031,Krishna,Kapoor,MECH,4,A,krishna.kapoor@example.com
S17ME032,Aadhya,Verma,MECH,4,A,aadhya.verma@example.com
S17ME033,Arjun,Menon,MECH,4,A,arjun.menon@example.com
S17ME034,Reyansh,Singh,MECH,4,A,reyansh.singh@example.com
S17ME035,Reyansh,Mehta,MECH,4,A,reyansh.mehta@example.com
S17ME036,Vivaan,Bansal,MECH,4,A,vivaan.bansal@example.com
S17ME037,Krishna,Malhotra,MECH,4,A,krishna.malhotra@example.com
S17ME038,Anaya,Singh,MECH,4,A,anaya.singh@example.com
S17ME039,Saanvi,Malhotra,MECH,4,A,saanvi.malhotra@example.com
S17ME040,Sai,Choudhary,MECH,4,B,sai.choudhary@example.com
S17ME041,Ira,Nair,MECH,4,B,ira.nair@example.com
S17ME042,Pooja,Kapoor,MECH,4,B,pooja.kapoor@example.com
S17ME043,Mira,Mehta,MECH,4,B,mira.mehta@example.com
S17ME044,Reyansh,Sharma,MECH,4,B,reyansh.sharma@example.com
S17ME045,Vihaan,Chopra,MECH,4,B,vihaan.chopra@example.com
S17ME046,Saanvi,Kapoor,MECH,4,B,saanvi.kapoor@example.com
S17ME047,Sai,Mehta,MECH,4,B,sai.mehta@example.com
S17ME048,Tara,Joshi,MECH,4,B,tara.joshi@example.com
S17ME049,Sai,Desai,MECH,4,B,sai.desai@example.com
S17ME050,Saanvi,Patel,MECH,4,B,saanvi.patel@example.com
S17ME051,Rudra,Reddy,MECH,4,B,rudra.reddy@example.com
S17ME052,Mira,Menon,MECH,4,B,mira.menon@example.com
S17ME053,Sai,Singh,MECH,4,B,sai.singh@example.com
S17ME054,Krishna,Gupta,MECH,4,B,krishna.gupta@example.com
S17ME055,Diya,Patel,MECH,4,B,diya.patel@example.com
S17ME056,Tara,Gupta,MECH,4,B,tara.gupta@example.com
S17ME057,Reyansh,Gupta,MECH,4,B,reyansh.gupta@example.com
S17ME058,Tara,Desai,MECH,4,B,tara.desai@example.com
S17ME059,Aadhya,Sharma,MECH,4,B,aadhya.sharma@example.com
S17ME060,Aadhya,Nair,MECH,4,B,aadhya.nair@example.com
S17ME061,Arjun,Sharma,MECH,4,B,arjun.sharma@example.com
S17ME062,Reyansh,Kumar,MECH,4,B,reyansh.kumar@example.com
S17ME063,Aarav,Mehta,MECH,4,B,aarav.mehta@example.com
S17ME064,Krishna,Nair,MECH,4,B,krishna.nair@example.com
S17ME065,Riya,Gupta,MECH,4,B,riya.gupta@example.com
S17ME066,Sai,Kapoor,MECH,4,B,sai.kapoor@example.com
S17ME067,Aditya,Chopra,MECH,4,B,aditya.chopra@example.com
S17ME068,Riya,Bhatia,MECH,4,B,riya.bhatia@example.com
S17ME069,Aadhya,Sethi,MECH,4,B,aadhya.sethi@example.com
S17ME070,Tara,Reddy,MECH,4,B,tara.reddy@example.com
S17ME071,Aarav,Patel,MECH,4,B,aarav.patel@example.com
S17ME072,Pooja,Menon,MECH,4,B,pooja.menon@example.com
S17ME073,Vivaan,Mehta,MECH,4,B,vivaan.mehta@example.com
S17ME074,Nisha,Bhatia,MECH,4,B,nisha.bhatia@example.com
S17ME075,Saanvi,Bansal,MECH,4,B,saanvi.bansal@example.com
S17ME076,Aadhya,Iyer,MECH,4,B,aadhya.iyer@example.com
S17ME077,Arjun,Mehta,MECH,4,B,arjun.mehta@example.com
S17ME078,Anaya,Desai,MECH,4,B,anaya.desai@example.com
S17ME079,Mira,Iyer,MECH,4,B,mira.iyer@example.com
S20EC012,Reyansh,Sethi,ECE,1,A,reyansh.sethi@example.com
S20EC013,Diya,Kapoor,ECE,1,A,diya.kapoor@example.com
S17CS153,Arjun,Reddy,CSE,4,B,arjun.reddy@example.com
S17CS154,Anaya,Sharma,CSE,4,B,anaya.sharma@example.com
S17CS155,Reyansh,Singh,CSE,4,B,reyansh.singh@example.com
S17CS156,Mira,Malhotra,CSE,4,B,mira.malhotra@example.com
S17CS157,Ira,Gupta,CSE,4,B,ira.gupta@example.com
S17CS158,Aditya,Desai,CSE,4,B,aditya.desai@example.com
S17ME010,Aarav,Nair,MECH,4,A,aarav.nair@example.com
S17ME011,Mira,Choudhary,MECH,4,A,mira.choudhary@example.com
S17ME012,Aadhya,Desai,MECH,4,A,aadhya.desai@example.com
S17ME013,Aadhya,Mehta,MECH,4,A,aadhya.mehta@example.com
S17ME014,Diya,Bhatia,MECH,4,A,diya.bhatia@example.com
S17ME015,Saanvi,Choudhary,MECH,4,A,saanvi.choudhary@example.com
